Avg_Fscore	hidden_dim	input_function	output_function	optimizer	learning_rate	output_dim	input_dim	hidden_layers	Epochs Run	Fscore	Time_taken	GUID
0,3333333333333333	 456	 relu	 relu	 Adam/lr	 0.0827	 2	 300	 (RNN;195.000000,relu);(Dropout;0.000000,);(RNN;30.000000,softmax);(Dropout;0.100000,);(Dense;300.000000,linear);(LeakyReLU;64.000000,relu);(Dropout;0.100000,);(Dense;2.000000,softmax)	 10	 [0.67;0.  ]	 3.667151927947998	1a24329a-17eb-4cc1-9849-e6f879cc63ba	
0,41190946434543385	 310	 relu	 relu	 Adam/lr	 0.0509	 2	 300	 (RNN;60.000000,relu);(Dropout;0.000000,);(RNN;228.000000,softmax);(Dropout;0.300000,);(Dense;300.000000,linear);(LeakyReLU;50.000000,softmax);(Dropout;0.300000,);(Dense;2.000000,softmax)	 13	 [0.35;0.47]	 4.853870153427124	f497ca82-a7b1-4050-a056-abccaa7231ad	
0,3333333333333333	 283	 relu	 relu	 SGD/lr	 0.0227	 2	 300	 (RNN;217.000000,softmax);(Dropout;0.200000,);(RNN;154.000000,softmax);(Dropout;0.300000,);(Dense;300.000000,linear);(LeakyReLU;255.000000,relu);(Dropout;0.300000,);(Dense;2.000000,softmax)	 24	 [0.  ;0.67]	 6.461199760437012	41af4a8a-72b0-4156-9fdf-4666d499372f	
0,3333333333333333	 157	 relu	 softmax	 Adam/lr	 0.0722	 2	 300	 (RNN;248.000000,relu);(Dropout;0.400000,);(RNN;66.000000,relu);(Dropout;0.500000,);(Dense;300.000000,linear);(LeakyReLU;244.000000,relu);(Dropout;0.300000,);(Dense;2.000000,softmax)	 11	 [0.67;0.  ]	 4.760108947753906	70c5fa3d-03f8-42d5-984c-86d055d10778	
0,3333333333333333	 265	 relu	 softmax	 Adam/lr	 0.0925	 2	 300	 (RNN;243.000000,relu);(Dropout;0.500000,);(RNN;30.000000,relu);(Dropout;0.300000,);(Dense;300.000000,linear);(LeakyReLU;23.000000,softmax);(Dropout;0.200000,);(Dense;2.000000,softmax)	 11	 [0.  ;0.67]	 4.837980270385742	e3e0613c-1b8f-4c3d-94ca-bdac31c647f5	
0,3333333333333333	 49	 softmax	 softmax	 Adam/lr	 0.0711	 2	 300	 (RNN;291.000000,softmax);(Dropout;0.200000,);(RNN;224.000000,softmax);(Dropout;0.500000,);(Dense;300.000000,linear);(LeakyReLU;76.000000,softmax);(Dropout;0.400000,);(Dense;2.000000,softmax)	 6	 [0.67;0.  ]	 4.713109016418457	46f78d66-1176-4d5f-80c9-5418dfcf5fd1	
0,3333333333333333	 500	 softmax	 softmax	 SGD/lr	 0.0809	 2	 300	 (RNN;208.000000,softmax);(Dropout;0.200000,);(RNN;285.000000,relu);(Dropout;0.400000,);(Dense;300.000000,linear);(LeakyReLU;59.000000,relu);(Dropout;0.200000,);(Dense;2.000000,softmax)	 13	 [0.67;0.  ]	 5.7275190353393555	c5bb7aee-b04c-48b1-8813-760a669d6988	
0,41856524195066847	 409	 relu	 softmax	 Adam/lr	 0.064	 2	 300	 (RNN;125.000000,softmax);(Dropout;0.000000,);(RNN;207.000000,relu);(Dropout;0.500000,);(Dense;300.000000,linear);(LeakyReLU;34.000000,softmax);(Dropout;0.000000,);(Dense;2.000000,softmax)	 13	 [0.18;0.66]	 5.8051276206970215	9c7ddc05-9944-45d0-849f-fd5e95d60b77	
0,3333333333333333	 168	 relu	 relu	 SGD/lr	 0.0306	 2	 300	 (RNN;197.000000,softmax);(Dropout;0.300000,);(RNN;194.000000,relu);(Dropout;0.400000,);(Dense;300.000000,linear);(LeakyReLU;274.000000,softmax);(Dropout;0.000000,);(Dense;2.000000,softmax)	 13	 [0.  ;0.67]	 5.483051776885986	4d206e9d-8ba0-47e3-b786-dbc56cd1aa16	
0,4996958533534731	 438	 relu	 relu	 Adam/lr	 0.0109	 2	 300	 (RNN;204.000000,softmax);(Dropout;0.300000,);(RNN;247.000000,softmax);(Dropout;0.200000,);(Dense;300.000000,linear);(LeakyReLU;210.000000,relu);(Dropout;0.500000,);(Dense;2.000000,softmax)	 12	 [0.65;0.35]	 6.9293060302734375	8f12ac91-7bca-498f-ac23-048bff6100f7	
0,3333333333333333	 491	 relu	 relu	 SGD/lr	 0.0142	 2	 300	 (RNN;141.000000,softmax);(Dropout;0.300000,);(RNN;147.000000,softmax);(Dropout;0.000000,);(Dense;300.000000,linear);(LeakyReLU;14.000000,softmax);(Dropout;0.400000,);(Dense;2.000000,softmax)	 11	 [0.  ;0.67]	 5.3064656257629395	eb0de9a5-01e1-4e4a-b64f-683300385d73	
0,3333333333333333	 231	 relu	 relu	 SGD/lr	 0.0777	 2	 300	 (RNN;39.000000,relu);(Dropout;0.100000,);(RNN;154.000000,softmax);(Dropout;0.500000,);(Dense;300.000000,linear);(LeakyReLU;143.000000,softmax);(Dropout;0.400000,);(Dense;2.000000,softmax)	 6	 [0.  ;0.67]	 4.838310241699219	d1b88d8f-49a3-4925-9380-0ff915f3accd	
0,3333333333333333	 286	 relu	 softmax	 Adam/lr	 0.04	 2	 300	 (RNN;252.000000,relu);(Dropout;0.100000,);(RNN;11.000000,softmax);(Dropout;0.500000,);(Dense;300.000000,linear);(LeakyReLU;206.000000,softmax);(Dropout;0.300000,);(Dense;2.000000,softmax)	 9	 [0.67;0.  ]	 6.0295984745025635	27cd0611-5343-4f7a-8a31-6427ce3bc253	
0,491146462439927	 388	 softmax	 softmax	 Adam/lr	 0.095	 2	 300	 (RNN;298.000000,softmax);(Dropout;0.000000,);(RNN;164.000000,softmax);(Dropout;0.000000,);(Dense;300.000000,linear);(LeakyReLU;217.000000,softmax);(Dropout;0.100000,);(Dense;2.000000,softmax)	 8	 [0.41;0.58]	 6.269000053405762	af245697-a59a-4288-a567-4873ddc4ee18	
0,3851283659250989	 330	 softmax	 softmax	 Adam/lr	 0.0274	 2	 300	 (RNN;245.000000,softmax);(Dropout;0.300000,);(RNN;154.000000,relu);(Dropout;0.500000,);(Dense;300.000000,linear);(LeakyReLU;270.000000,softmax);(Dropout;0.000000,);(Dense;2.000000,softmax)	 7	 [0.65;0.12]	 6.112576007843018	2f8db398-66a7-44a7-ae8d-499111f0fd21	
