Avg_Fscore	hidden_dim	input_function	output_function	optimizer	learning_rate	output_dim	input_dim	hidden_layers	Epochs Run	Fscore	Time_taken	GUID
0,33886494073871043	 350	 softmax	 relu	 Adam/lr	 0.0999	 2	 300	 (Bi_LSTM;25.000000,relu);(Dropout;0.400000,);(Bi_LSTM;177.000000,relu);(Dropout;0.300000,);(Dense;3.000000,relu);(Dropout;0.000000,);(Dense;2.000000,softmax)	 6	 [0.67;0.01]	 8.697514295578003	c549c17e-3219-4571-b7af-72672d8e9fa9
0,3333333333333333	 360	 softmax	 softmax	 SGD/lr	 0.038	 2	 300	 (Bi_LSTM;193.000000,relu);(Dropout;0.200000,);(Bi_LSTM;21.000000,softmax);(Dropout;0.100000,);(Dense;21.200000,relu);(Dropout;0.300000,);(Dense;2.000000,relu)	 6	 [0.67;0.  ]	 7.653812885284424	5fa1d5a6-4e9b-4af3-978f-e0caccf864e2
0,4978554242075531	 324	 relu	 softmax	 Adam/lr	 0.063	 2	 300	 (Bi_LSTM;29.000000,softmax);(Dropout;0.100000,);(Bi_LSTM;276.000000,softmax);(Dropout;0.100000,);(Dense;7.400000,softmax);(Dropout;0.000000,);(Dense;2.000000,softmax)	 9	 [0.39;0.6 ]	 10.011858940124512	d7ca99e9-d79b-4080-8c80-d1f7369f892b
0,3333333333333333	 29	 relu	 softmax	 Adam/lr	 0.0489	 2	 300	 (Bi_LSTM;173.000000,softmax);(Dropout;0.000000,);(Bi_LSTM;222.000000,softmax);(Dropout;0.200000,);(Dense;27.800000,softmax);(Dropout;0.300000,);(Dense;2.000000,relu)	 6	 [0.67;0.  ]	 8.188816785812378	1ec99e7a-4fca-4555-8b8b-b451888ab1b9
0,3333333333333333	 324	 relu	 softmax	 SGD/lr	 0.072	 2	 300	 (Bi_LSTM;242.000000,relu);(Dropout;0.300000,);(Bi_LSTM;181.000000,softmax);(Dropout;0.300000,);(Dense;15.700000,softmax);(Dropout;0.300000,);(Dense;2.000000,relu)	 6	 [0.67;0.  ]	 7.408190011978149	3a34982a-fb90-43dc-97ca-3ee2b836ced0
0,3333333333333333	 63	 softmax	 softmax	 Adam/lr	 0.0472	 2	 300	 (Bi_LSTM;231.000000,relu);(Dropout;0.500000,);(Bi_LSTM;226.000000,relu);(Dropout;0.500000,);(Dense;11.800000,relu);(Dropout;0.400000,);(Dense;2.000000,relu)	 6	 [0.67;0.  ]	 9.380604028701782	38dbe979-7f91-4db9-bf75-52d7e643a048
0,3333333333333333	 162	 relu	 softmax	 Adam/lr	 0.0852	 2	 300	 (Bi_LSTM;98.000000,relu);(Dropout;0.100000,);(Bi_LSTM;264.000000,softmax);(Dropout;0.300000,);(Dense;8.000000,relu);(Dropout;0.300000,);(Dense;2.000000,relu)	 6	 [0.67;0.  ]	 9.190592765808105	70589154-7329-4511-abeb-357c6f949724
0,5067691462378369	 239	 softmax	 softmax	 SGD/lr	 0.0447	 2	 300	 (Bi_LSTM;260.000000,softmax);(Dropout;0.100000,);(Bi_LSTM;236.000000,relu);(Dropout;0.000000,);(Dense;10.000000,softmax);(Dropout;0.100000,);(Dense;2.000000,softmax)	 50	 [0.43;0.58]	 24.525564908981323	363c488f-989d-49ed-9903-f3e671cf80ca
0,3333333333333333	 374	 softmax	 softmax	 Adam/lr	 0.0973	 2	 300	 (Bi_LSTM;159.000000,softmax);(Dropout;0.200000,);(Bi_LSTM;189.000000,softmax);(Dropout;0.500000,);(Dense;9.000000,softmax);(Dropout;0.100000,);(Dense;2.000000,relu)	 6	 [0.67;0.  ]	 9.313146352767944	15498210-b7bd-4ec3-984a-211dee383146
0,3333333333333333	 351	 softmax	 softmax	 SGD/lr	 0.0029	 2	 300	 (Bi_LSTM;10.000000,relu);(Dropout;0.400000,);(Bi_LSTM;277.000000,relu);(Dropout;0.500000,);(Dense;23.900000,relu);(Dropout;0.500000,);(Dense;2.000000,relu)	 7	 [0.67;0.  ]	 7.445839881896973	9118b5cd-92f6-4e6d-bd11-c706545a9632
0,43731368304433704	 76	 softmax	 softmax	 Adam/lr	 0.026	 2	 300	 (Bi_LSTM;157.000000,softmax);(Dropout;0.500000,);(Bi_LSTM;41.000000,softmax);(Dropout;0.500000,);(Dense;24.800000,relu);(Dropout;0.100000,);(Dense;2.000000,softmax)	 9	 [0.22;0.65]	 9.525902032852173	5b23059a-4ee6-4e73-933c-25108c88c7a9
0,3333333333333333	 47	 relu	 softmax	 Adam/lr	 0.0598	 2	 300	 (Bi_LSTM;155.000000,relu);(Dropout;0.500000,);(Bi_LSTM;75.000000,softmax);(Dropout;0.500000,);(Dense;19.000000,relu);(Dropout;0.200000,);(Dense;2.000000,relu)	 6	 [0.67;0.  ]	 8.217028141021729	49ca9427-3c02-4f98-948a-4db77672a488
0,34434915063412697	 403	 relu	 softmax	 Adam/lr	 0.0408	 2	 300	 (Bi_LSTM;180.000000,relu);(Dropout;0.500000,);(Bi_LSTM;180.000000,softmax);(Dropout;0.200000,);(Dense;22.100000,relu);(Dropout;0.100000,);(Dense;2.000000,softmax)	 14	 [0.67;0.02]	 12.254713535308838	c58b98fc-dd17-4350-a5a4-27e11834d8ff
0,3333333333333333	 369	 softmax	 relu	 SGD/lr	 0.0641	 2	 300	 (Bi_LSTM;156.000000,softmax);(Dropout;0.000000,);(Bi_LSTM;256.000000,softmax);(Dropout;0.300000,);(Dense;27.600000,softmax);(Dropout;0.200000,);(Dense;2.000000,relu)	 6	 [0.67;0.  ]	 6.871114015579224	fb1d01a0-92cf-4642-938c-507cdc6dea25
0,3333333333333333	 33	 relu	 softmax	 SGD/lr	 0.0183	 2	 300	 (Bi_LSTM;167.000000,softmax);(Dropout;0.500000,);(Bi_LSTM;275.000000,relu);(Dropout;0.200000,);(Dense;15.800000,softmax);(Dropout;0.000000,);(Dense;2.000000,relu)	 6	 [0.67;0.  ]	 7.094053268432617	7b4294dd-a460-45fd-aa24-d940cbc84d85
0,3333333333333333	 409	 softmax	 softmax	 Adam/lr	 0.0908	 2	 300	 (Bi_LSTM;272.000000,softmax);(Dropout;0.300000,);(Bi_LSTM;162.000000,relu);(Dropout;0.200000,);(Dense;12.700000,relu);(Dropout;0.200000,);(Dense;2.000000,relu)	 6	 [0.67;0.  ]	 8.330008506774902	16eeae02-9d98-4173-8c37-28ddaa77767d
0,5837408159683042	 111	 relu	 softmax	 SGD/lr	 0.0177	 2	 300	 (Bi_LSTM;82.000000,relu);(Dropout;0.100000,);(Bi_LSTM;217.000000,relu);(Dropout;0.400000,);(Dense;9.800000,relu);(Dropout;0.100000,);(Dense;2.000000,softmax)	 50	 [0.56;0.61]	 24.429821252822876	651a07b8-a608-49b5-a128-d0cc17b2716f
0,49281487743026203	 347	 relu	 relu	 SGD/lr	 0.0752	 2	 300	 (Bi_LSTM;190.000000,softmax);(Dropout;0.100000,);(Bi_LSTM;61.000000,relu);(Dropout;0.200000,);(Dense;21.700000,softmax);(Dropout;0.200000,);(Dense;2.000000,softmax)	 50	 [0.41;0.57]	 24.245179176330566	7acd1b6a-07c9-4222-b942-90014f524ea4
0,4994764932710233	 424	 softmax	 softmax	 SGD/lr	 0.0249	 2	 300	 (Bi_LSTM;73.000000,softmax);(Dropout;0.200000,);(Bi_LSTM;284.000000,softmax);(Dropout;0.200000,);(Dense;6.100000,softmax);(Dropout;0.000000,);(Dense;2.000000,softmax)	 50	 [0.43;0.57]	 25.75149416923523	bd7065aa-5353-47d6-a893-c86d539cac0e
0,3333333333333333	 263	 relu	 softmax	 Adam/lr	 0.0022	 2	 300	 (Bi_LSTM;113.000000,softmax);(Dropout;0.000000,);(Bi_LSTM;72.000000,softmax);(Dropout;0.000000,);(Dense;3.400000,relu);(Dropout;0.100000,);(Dense;2.000000,relu)	 8	 [0.67;0.  ]	 10.083439111709595	d38f601b-6095-449f-afa1-da0317fd25e9
0,5212752412721856	 248	 relu	 relu	 Adam/lr	 0.0455	 2	 300	 (Bi_LSTM;158.000000,relu);(Dropout;0.400000,);(Bi_LSTM;260.000000,relu);(Dropout;0.500000,);(Dense;22.100000,softmax);(Dropout;0.400000,);(Dense;2.000000,softmax)	 10	 [0.46;0.59]	 10.520645380020142	36fac40d-7f5a-4673-8657-6285c3b94899
0,3333333333333333	 126	 relu	 relu	 Adam/lr	 0.0699	 2	 300	 (Bi_LSTM;15.000000,relu);(Dropout;0.500000,);(Bi_LSTM;80.000000,relu);(Dropout;0.000000,);(Dense;16.800000,relu);(Dropout;0.200000,);(Dense;2.000000,relu)	 6	 [0.67;0.  ]	 8.053698778152466	c8ea3ea0-9bd7-4426-8122-80e312cfcb4f
0,5146093685474495	 299	 softmax	 relu	 SGD/lr	 0.0803	 2	 300	 (Bi_LSTM;107.000000,relu);(Dropout;0.500000,);(Bi_LSTM;36.000000,softmax);(Dropout;0.000000,);(Dense;13.700000,softmax);(Dropout;0.400000,);(Dense;2.000000,softmax)	 50	 [0.45;0.58]	 26.00114393234253	fd777efc-46d9-43c0-82c2-3da44206dbdf
0,3333333333333333	 184	 relu	 relu	 SGD/lr	 0.0248	 2	 300	 (Bi_LSTM;26.000000,softmax);(Dropout;0.500000,);(Bi_LSTM;161.000000,softmax);(Dropout;0.000000,);(Dense;27.700000,softmax);(Dropout;0.500000,);(Dense;2.000000,relu)	 6	 [0.67;0.  ]	 7.0871195793151855	ad651a08-d318-4f2b-a35a-e8c164db701d
0,33886494073871043	 289	 softmax	 relu	 Adam/lr	 0.0283	 2	 300	 (Bi_LSTM;278.000000,relu);(Dropout;0.500000,);(Bi_LSTM;204.000000,softmax);(Dropout;0.300000,);(Dense;15.300000,relu);(Dropout;0.100000,);(Dense;2.000000,softmax)	 7	 [0.01;0.67]	 9.020770788192749	d6dee8dd-59a3-416b-addf-a24157aa3016
0,5474745454431813	 67	 relu	 relu	 SGD/lr	 0.0291	 2	 300	 (Bi_LSTM;264.000000,relu);(Dropout;0.400000,);(Bi_LSTM;280.000000,relu);(Dropout;0.100000,);(Dense;3.500000,softmax);(Dropout;0.400000,);(Dense;2.000000,softmax)	 40	 [0.54;0.55]	 21.240631103515625	60f499a7-4c47-4dd3-bafc-6cea027390b3
0,61	 299	 relu	 softmax	 SGD/lr	 0.046	 2	 300	 (Bi_LSTM;60.000000,relu);(Dropout;0.400000,);(Bi_LSTM;228.000000,relu);(Dropout;0.300000,);(Dense;12.100000,relu);(Dropout;0.200000,);(Dense;2.000000,softmax)	 27	 [0.61;0.61]	 15.459011316299438	c0266639-2749-42b3-bd9d-ee8b2fe03409
0,6273858869278717	 171	 softmax	 relu	 SGD/lr	 0.0456	 2	 300	 (Bi_LSTM;35.000000,softmax);(Dropout;0.100000,);(Bi_LSTM;142.000000,softmax);(Dropout;0.200000,);(Dense;25.900000,relu);(Dropout;0.000000,);(Dense;2.000000,softmax)	 30	 [0.62;0.63]	 17.61174464225769	628c0cb4-bc4c-4608-9977-6794d852376f
0,3333333333333333	 214	 softmax	 softmax	 Adam/lr	 0.0795	 2	 300	 (Bi_LSTM;202.000000,relu);(Dropout;0.400000,);(Bi_LSTM;275.000000,relu);(Dropout;0.400000,);(Dense;12.900000,relu);(Dropout;0.500000,);(Dense;2.000000,relu)	 6	 [0.67;0.  ]	 8.475625038146973	78541902-a55b-455a-9191-e30bdc54a38c
0,3333333333333333	 355	 relu	 softmax	 SGD/lr	 0.0283	 2	 300	 (Bi_LSTM;67.000000,softmax);(Dropout;0.100000,);(Bi_LSTM;247.000000,softmax);(Dropout;0.300000,);(Dense;23.100000,softmax);(Dropout;0.300000,);(Dense;2.000000,relu)	 6	 [0.67;0.  ]	 7.279581785202026	a0129b6f-f55c-4f66-a8b6-6e2b3f86941d
0,491146462439927	 434	 softmax	 relu	 SGD/lr	 0.078	 2	 300	 (Bi_LSTM;92.000000,relu);(Dropout;0.200000,);(Bi_LSTM;81.000000,relu);(Dropout;0.400000,);(Dense;19.000000,softmax);(Dropout;0.300000,);(Dense;2.000000,softmax)	 50	 [0.41;0.58]	 23.435326099395752	e4a49d45-37f5-48a2-8272-131e01ad4ca8
0,3333333333333333	 75	 relu	 softmax	 SGD/lr	 0.0622	 2	 300	 (Bi_LSTM;250.000000,softmax);(Dropout;0.500000,);(Bi_LSTM;205.000000,softmax);(Dropout;0.500000,);(Dense;16.300000,softmax);(Dropout;0.000000,);(Dense;2.000000,relu)	 6	 [0.67;0.  ]	 7.477627992630005	3a700fdb-3fcc-4b5a-ac48-2d2528c67426
0,3333333333333333	 87	 relu	 relu	 Adam/lr	 0.0987	 2	 300	 (Bi_LSTM;181.000000,softmax);(Dropout;0.400000,);(Bi_LSTM;193.000000,softmax);(Dropout;0.300000,);(Dense;22.400000,softmax);(Dropout;0.300000,);(Dense;2.000000,relu)	 6	 [0.67;0.  ]	 8.647477865219116	7bd63b8a-f63b-4a22-bbb1-75ed49d6e51f
0,3333333333333333	 224	 relu	 softmax	 SGD/lr	 0.0996	 2	 300	 (Bi_LSTM;156.000000,relu);(Dropout;0.300000,);(Bi_LSTM;80.000000,relu);(Dropout;0.400000,);(Dense;30.000000,relu);(Dropout;0.400000,);(Dense;2.000000,relu)	 6	 [0.  ;0.67]	 6.7945780754089355	a5b12789-8a85-4a05-9c8b-117c3ce715e2
0,3333333333333333	 81	 softmax	 softmax	 Adam/lr	 0.0924	 2	 300	 (Bi_LSTM;90.000000,relu);(Dropout;0.000000,);(Bi_LSTM;240.000000,softmax);(Dropout;0.300000,);(Dense;5.700000,softmax);(Dropout;0.300000,);(Dense;2.000000,relu)	 6	 [0.67;0.  ]	 8.174011945724487	e4b1cfd2-c0a3-499a-9b04-3643b9d22dea
0,3333333333333333	 308	 softmax	 softmax	 Adam/lr	 0.0603	 2	 300	 (Bi_LSTM;57.000000,relu);(Dropout;0.300000,);(Bi_LSTM;37.000000,relu);(Dropout;0.400000,);(Dense;29.400000,relu);(Dropout;0.400000,);(Dense;2.000000,relu)	 6	 [0.67;0.  ]	 8.960145950317383	9ed4243a-332e-4136-bff8-5183f47377a3
0,3333333333333333	 246	 softmax	 softmax	 SGD/lr	 0.0586	 2	 300	 (Bi_LSTM;249.000000,relu);(Dropout;0.000000,);(Bi_LSTM;277.000000,softmax);(Dropout;0.000000,);(Dense;23.500000,relu);(Dropout;0.000000,);(Dense;2.000000,relu)	 12	 [0.67;0.  ]	 10.20497179031372	cd10fe8b-c0d0-4bcd-afaa-49c48aaa24ac
0,3333333333333333	 430	 softmax	 softmax	 SGD/lr	 0.0558	 2	 300	 (Bi_LSTM;100.000000,softmax);(Dropout;0.100000,);(Bi_LSTM;90.000000,softmax);(Dropout;0.000000,);(Dense;24.900000,softmax);(Dropout;0.300000,);(Dense;2.000000,relu)	 6	 [0.67;0.  ]	 7.371343374252319	9b4f1680-59fb-4c6a-9285-2e8d7d98e02b
0,3333333333333333	 207	 softmax	 relu	 SGD/lr	 0.0232	 2	 300	 (Bi_LSTM;207.000000,relu);(Dropout;0.500000,);(Bi_LSTM;186.000000,relu);(Dropout;0.100000,);(Dense;22.200000,relu);(Dropout;0.200000,);(Dense;2.000000,relu)	 6	 [0.67;0.  ]	 7.768822908401489	b840fc93-26a8-49cb-bb4c-1f197f0f17f9
0,3333333333333333	 262	 relu	 softmax	 Adam/lr	 0.0645	 2	 300	 (Bi_LSTM;123.000000,softmax);(Dropout;0.400000,);(Bi_LSTM;245.000000,relu);(Dropout;0.500000,);(Dense;15.800000,softmax);(Dropout;0.500000,);(Dense;2.000000,relu)	 6	 [0.67;0.  ]	 8.054644346237183	3bb352c4-41bf-43f2-a297-3d4bbf4a0be2
0,34434915063412697	 456	 relu	 relu	 Adam/lr	 0.0535	 2	 300	 (Bi_LSTM;35.000000,softmax);(Dropout;0.400000,);(Bi_LSTM;272.000000,softmax);(Dropout;0.000000,);(Dense;2.000000,relu);(Dropout;0.200000,);(Dense;2.000000,softmax)	 10	 [0.67;0.02]	 9.981756210327148	1f8c88c0-9d3a-4e49-ac77-b74256c5551e
0,3333333333333333	 262	 softmax	 softmax	 Adam/lr	 0.0698	 2	 300	 (Bi_LSTM;175.000000,relu);(Dropout;0.000000,);(Bi_LSTM;244.000000,softmax);(Dropout;0.100000,);(Dense;13.400000,softmax);(Dropout;0.200000,);(Dense;2.000000,relu)	 6	 [0.67;0.  ]	 8.048724174499512	cd230119-ac2e-4ec1-8eed-9970ba2b5c27
0,3333333333333333	 142	 relu	 relu	 Adam/lr	 0.0688	 2	 300	 (Bi_LSTM;234.000000,relu);(Dropout;0.300000,);(Bi_LSTM;209.000000,softmax);(Dropout;0.500000,);(Dense;18.400000,relu);(Dropout;0.200000,);(Dense;2.000000,softmax)	 7	 [0.  ;0.67]	 9.310469150543213	1d877c48-2eaf-41fd-b774-53fac32cc13d
0,34318555008210183	 196	 relu	 relu	 Adam/lr	 0.0571	 2	 300	 (Bi_LSTM;89.000000,relu);(Dropout;0.400000,);(Bi_LSTM;262.000000,softmax);(Dropout;0.500000,);(Dense;29.500000,relu);(Dropout;0.400000,);(Dense;2.000000,softmax)	 7	 [0.02;0.67]	 9.506291627883911	adc4e145-ff88-4df4-8dfd-ecc08adc12d8
0,48829306374687564	 449	 softmax	 softmax	 SGD/lr	 0.0798	 2	 300	 (Bi_LSTM;78.000000,relu);(Dropout;0.400000,);(Bi_LSTM;119.000000,softmax);(Dropout;0.500000,);(Dense;14.000000,softmax);(Dropout;0.500000,);(Dense;2.000000,softmax)	 50	 [0.38;0.6 ]	 25.38352870941162	0f69358e-1c20-4ff1-80df-2632ad887218
0,3333333333333333	 92	 relu	 relu	 SGD/lr	 0.0005	 2	 300	 (Bi_LSTM;193.000000,relu);(Dropout;0.400000,);(Bi_LSTM;298.000000,relu);(Dropout;0.200000,);(Dense;29.900000,relu);(Dropout;0.500000,);(Dense;2.000000,relu)	 7	 [0.67;0.  ]	 7.779739141464233	191cf166-6cd8-4293-bfae-aa248c73ad25
0,5985547972701726	 122	 softmax	 relu	 SGD/lr	 0.0226	 2	 300	 (Bi_LSTM;204.000000,relu);(Dropout;0.300000,);(Bi_LSTM;28.000000,relu);(Dropout;0.000000,);(Dense;5.200000,relu);(Dropout;0.500000,);(Dense;2.000000,softmax)	 27	 [0.57;0.62]	 15.189029216766357	009c43f6-1a5d-48ed-bce3-8f8b83699882
0,5247524752475248	 477	 softmax	 softmax	 Adam/lr	 0.0226	 2	 300	 (Bi_LSTM;94.000000,relu);(Dropout;0.000000,);(Bi_LSTM;46.000000,relu);(Dropout;0.300000,);(Dense;12.000000,relu);(Dropout;0.300000,);(Dense;2.000000,softmax)	 15	 [0.4 ;0.65]	 12.12907075881958	f3449404-55dd-4fa6-a746-823616d42bc9
0,3333333333333333	 192	 softmax	 softmax	 Adam/lr	 0.0448	 2	 300	 (Bi_LSTM;112.000000,relu);(Dropout;0.100000,);(Bi_LSTM;174.000000,softmax);(Dropout;0.500000,);(Dense;23.100000,relu);(Dropout;0.200000,);(Dense;2.000000,relu)	 7	 [0.67;0.  ]	 8.2604398727417	f260ed3d-e871-4b41-b5f9-8d45bbe1f6ba
0,5141208624354692	 228	 softmax	 relu	 SGD/lr	 0.0101	 2	 300	 (Bi_LSTM;63.000000,relu);(Dropout;0.200000,);(Bi_LSTM;54.000000,relu);(Dropout;0.100000,);(Dense;20.800000,softmax);(Dropout;0.500000,);(Dense;2.000000,softmax)	 50	 [0.46;0.57]	 23.28932809829712	bc547df5-bac0-4610-bcea-7d0168274515
0,46931483816729713	 446	 relu	 relu	 Adam/lr	 0.0647	 2	 300	 (Bi_LSTM;196.000000,relu);(Dropout;0.200000,);(Bi_LSTM;34.000000,relu);(Dropout;0.200000,);(Dense;15.900000,softmax);(Dropout;0.500000,);(Dense;2.000000,softmax)	 11	 [0.59;0.35]	 10.092620849609375	c84021dd-d8cb-440f-aa97-e657721c8935
0,3333333333333333	 268	 relu	 relu	 Adam/lr	 0.0651	 2	 300	 (Bi_LSTM;25.000000,softmax);(Dropout;0.100000,);(Bi_LSTM;245.000000,softmax);(Dropout;0.000000,);(Dense;20.900000,relu);(Dropout;0.000000,);(Dense;2.000000,relu)	 7	 [0.67;0.  ]	 9.637735366821289	81c4aa94-86ff-40e5-ace3-2e47b6d201e6
0,33886494073871043	 482	 relu	 relu	 Adam/lr	 0.0597	 2	 300	 (Bi_LSTM;139.000000,relu);(Dropout;0.300000,);(Bi_LSTM;135.000000,relu);(Dropout;0.100000,);(Dense;25.400000,relu);(Dropout;0.200000,);(Dense;2.000000,softmax)	 7	 [0.01;0.67]	 10.191539525985718	83834d2f-8b1f-47e7-9566-15cc66c58788
0,34434915063412697	 474	 relu	 softmax	 Adam/lr	 0.0293	 2	 300	 (Bi_LSTM;240.000000,relu);(Dropout;0.000000,);(Bi_LSTM;148.000000,softmax);(Dropout;0.300000,);(Dense;22.900000,relu);(Dropout;0.100000,);(Dense;2.000000,softmax)	 12	 [0.02;0.67]	 11.701149463653564	e94e7914-2ac9-471b-beed-df240b08c066
0,5729072455029646	 471	 relu	 relu	 SGD/lr	 0.0057	 2	 300	 (Bi_LSTM;137.000000,relu);(Dropout;0.300000,);(Bi_LSTM;14.000000,softmax);(Dropout;0.400000,);(Dense;27.200000,relu);(Dropout;0.000000,);(Dense;2.000000,relu)	 40	 [0.54;0.6 ]	 21.911089658737183	fe1c97a7-5ea8-41ae-be8e-12aaac6b502e
0,3333333333333333	 477	 relu	 relu	 Adam/lr	 0.0493	 2	 300	 (Bi_LSTM;54.000000,softmax);(Dropout;0.400000,);(Bi_LSTM;120.000000,softmax);(Dropout;0.400000,);(Dense;2.600000,relu);(Dropout;0.400000,);(Dense;2.000000,relu)	 6	 [0.67;0.  ]	 8.05734896659851	c43baef1-0242-450e-976f-21bd7458abb9
0,3333333333333333	 102	 relu	 softmax	 Adam/lr	 0.0451	 2	 300	 (Bi_LSTM;283.000000,relu);(Dropout;0.300000,);(Bi_LSTM;231.000000,softmax);(Dropout;0.400000,);(Dense;16.700000,relu);(Dropout;0.000000,);(Dense;2.000000,relu)	 6	 [0.67;0.  ]	 8.627167701721191	45a0b244-e5cc-4002-b32f-5ad7e9ee5e93
0,4668890240651762	 291	 relu	 softmax	 SGD/lr	 0.0738	 2	 300	 (Bi_LSTM;26.000000,softmax);(Dropout;0.500000,);(Bi_LSTM;245.000000,relu);(Dropout;0.200000,);(Dense;20.700000,softmax);(Dropout;0.000000,);(Dense;2.000000,softmax)	 50	 [0.31;0.62]	 23.756667137145996	9d5dccd3-f9ec-4905-8988-cba2c3141ed0
0,6366802598362555	 155	 relu	 relu	 SGD/lr	 0.0528	 2	 300	 (Bi_LSTM;128.000000,softmax);(Dropout;0.100000,);(Bi_LSTM;29.000000,softmax);(Dropout;0.100000,);(Dense;19.600000,relu);(Dropout;0.500000,);(Dense;2.000000,softmax)	 30	 [0.62;0.65]	 16.626951932907104	d91edbfe-d88e-452a-b7c3-ee54a0dd7059
0,332220367278798	 362	 softmax	 relu	 Adam/lr	 0.0034	 2	 300	 (Bi_LSTM;188.000000,relu);(Dropout;0.100000,);(Bi_LSTM;214.000000,relu);(Dropout;0.500000,);(Dense;29.900000,softmax);(Dropout;0.500000,);(Dense;2.000000,relu)	 8	 [0.66;0.  ]	 8.83948802947998	3b8d1927-dac2-4aaa-8f06-927fb5ff736c
0,4905656680447518	 329	 relu	 softmax	 Adam/lr	 0.0336	 2	 300	 (Bi_LSTM;128.000000,softmax);(Dropout;0.100000,);(Bi_LSTM;196.000000,softmax);(Dropout;0.400000,);(Dense;25.000000,softmax);(Dropout;0.000000,);(Dense;2.000000,softmax)	 11	 [0.38;0.6 ]	 9.798051834106445	748601db-61df-4673-a5fd-54e585bbda7e
0,3333333333333333	 93	 softmax	 softmax	 Adam/lr	 0.0847	 2	 300	 (Bi_LSTM;300.000000,softmax);(Dropout;0.400000,);(Bi_LSTM;30.000000,softmax);(Dropout;0.100000,);(Dense;7.900000,softmax);(Dropout;0.500000,);(Dense;2.000000,relu)	 6	 [0.67;0.  ]	 8.237240552902222	81b3e029-2d83-4960-b3ac-a659d10c24c5
0,3333333333333333	 497	 softmax	 relu	 SGD/lr	 0.0318	 2	 300	 (Bi_LSTM;113.000000,relu);(Dropout;0.500000,);(Bi_LSTM;47.000000,relu);(Dropout;0.100000,);(Dense;3.700000,softmax);(Dropout;0.100000,);(Dense;2.000000,relu)	 9	 [0.  ;0.67]	 8.699302911758423	93426ab2-a9a3-4c6e-8cf1-47953e205e89
0,3333333333333333	 419	 relu	 softmax	 Adam/lr	 0.092	 2	 300	 (Bi_LSTM;281.000000,softmax);(Dropout;0.100000,);(Bi_LSTM;285.000000,softmax);(Dropout;0.000000,);(Dense;29.700000,softmax);(Dropout;0.100000,);(Dense;2.000000,relu)	 6	 [0.67;0.  ]	 8.593090295791626	85d5fc24-8d79-40f3-8dc8-f10c3a0b16ec
0,5502337600852188	 300	 relu	 relu	 SGD/lr	 0.007	 2	 300	 (Bi_LSTM;285.000000,softmax);(Dropout;0.000000,);(Bi_LSTM;133.000000,softmax);(Dropout;0.100000,);(Dense;5.800000,relu);(Dropout;0.400000,);(Dense;2.000000,softmax)	 50	 [0.45;0.65]	 25.774057388305664	0ac3901d-645d-42c1-abd1-c7b9ca3a54e9
0,46954244670180606	 31	 relu	 relu	 SGD/lr	 0.0238	 2	 300	 (Bi_LSTM;263.000000,softmax);(Dropout;0.400000,);(Bi_LSTM;31.000000,softmax);(Dropout;0.000000,);(Dense;19.800000,softmax);(Dropout;0.500000,);(Dense;2.000000,softmax)	 50	 [0.33;0.61]	 23.71246910095215	daf62fa2-c8be-4941-88de-eccaee79d12c
0,3333333333333333	 328	 relu	 relu	 SGD/lr	 0.0062	 2	 300	 (Bi_LSTM;216.000000,softmax);(Dropout;0.400000,);(Bi_LSTM;281.000000,softmax);(Dropout;0.000000,);(Dense;7.100000,softmax);(Dropout;0.500000,);(Dense;2.000000,relu)	 19	 [0.  ;0.67]	 12.135866641998291	09299702-57e4-4870-bf55-b9c30aff3a39
0,3333333333333333	 17	 softmax	 softmax	 SGD/lr	 0.074	 2	 300	 (Bi_LSTM;38.000000,relu);(Dropout;0.300000,);(Bi_LSTM;119.000000,softmax);(Dropout;0.200000,);(Dense;15.400000,softmax);(Dropout;0.300000,);(Dense;2.000000,relu)	 6	 [0.67;0.  ]	 7.79533052444458	4d2861de-eac7-4f6b-9c0c-d2f4b31ac160
0,4968340117593849	 198	 relu	 relu	 Adam/lr	 0.0277	 2	 300	 (Bi_LSTM;100.000000,softmax);(Dropout;0.100000,);(Bi_LSTM;48.000000,relu);(Dropout;0.000000,);(Dense;29.900000,relu);(Dropout;0.500000,);(Dense;2.000000,softmax)	 9	 [0.33;0.67]	 9.909897327423096	742bc2fa-e6f1-405f-b2e3-d3b0f81b40ec
0,5546818838228652	 54	 relu	 softmax	 SGD/lr	 0.01	 2	 300	 (Bi_LSTM;126.000000,softmax);(Dropout;0.400000,);(Bi_LSTM;110.000000,softmax);(Dropout;0.500000,);(Dense;23.600000,relu);(Dropout;0.000000,);(Dense;2.000000,softmax)	 50	 [0.5 ;0.61]	 24.24200701713562	e2f28766-3ddb-4602-b6fe-a3286e68a27d
0,40623761375912215	 211	 relu	 relu	 Adam/lr	 0.0861	 2	 300	 (Bi_LSTM;205.000000,relu);(Dropout;0.100000,);(Bi_LSTM;64.000000,softmax);(Dropout;0.300000,);(Dense;26.700000,relu);(Dropout;0.000000,);(Dense;2.000000,softmax)	 12	 [0.14;0.67]	 11.815194368362427	23865762-6982-4aa1-8318-3ccaebc8c448
