Avg_Fscore,optimizer,learning_rate,hidden_layers,Epochs Run,Fscore,Time_taken,GUID
"0,6088888888888888", Adam/lr,0.0027," (Dense;263.000000,softmax);(Dropout;0.300000,);(Dense;2.000000,softmax)",9, [0.56;0.66],1.84588623046875,e80f55be-cfe1-4a30-b214-8f1ef84df5c3
"0,3333333333333333", Adam/lr,0.0634," (Dense;33.000000,relu);(Dropout;0.400000,);(Dense;2.000000,relu)",12, [0.67;0.  ],1.3036460876464844,eb5c45e7-6d80-4db9-a232-7913bfef27dc
"0,5518321407654503", Adam/lr,0.0477," (Dense;46.000000,relu);(Dropout;0.500000,);(Dense;2.000000,softmax)",9, [0.49;0.61],1.1028354167938232,c179e5dd-d4f9-4406-8f3a-8f2daa4006bd
"0,5576036866359447", Adam/lr,0.0205," (Dense;92.000000,softmax);(Dropout;0.500000,);(Dense;2.000000,softmax)",6, [0.46;0.66],1.0012288093566897,ff5b644d-cdab-414b-bc48-6d7b55f660af
"0,6061979921114184", SGD/lr,0.0397," (Dense;45.000000,relu);(Dropout;0.300000,);(Dense;2.000000,softmax)",9, [0.58;0.63],0.9321439266204834,5d62b23b-acb1-47a7-8a73-e7ab685ef482
"0,3333333333333333", SGD/lr,0.0428," (Dense;295.000000,relu);(Dropout;0.300000,);(Dense;2.000000,relu)",6, [0.67;0.  ],1.0387475490570068,7c8bb48e-0efd-4e35-a504-6bafcd8849c6
"0,6340852130325816", SGD/lr,0.0598," (Dense;238.000000,relu);(Dropout;0.200000,);(Dense;2.000000,softmax)",9, [0.62;0.65],1.431703805923462,6dcf07f8-5fb3-47da-a47c-58e19efce183
"0,3333333333333333", SGD/lr,0.0503," (Dense;61.000000,softmax);(Dropout;0.300000,);(Dense;2.000000,relu)",6, [0.67;0.  ],0.8819215297698975,c3863f9c-940a-40e9-b968-029f2b00b66a
"0,3333333333333333", SGD/lr,0.0849," (Dense;214.000000,relu);(Dropout;0.300000,);(Dense;2.000000,relu)",6, [0.67;0.  ],1.0123794078826904,cdc5b58a-ca96-4165-af84-e489b6fcb9f4
"0,3333333333333333", SGD/lr,0.0177," (Dense;19.000000,softmax);(Dropout;0.200000,);(Dense;2.000000,relu)",7, [0.67;0.  ],0.931938409805298,7dd63bb4-7878-4231-a75d-e99e6ef67fc2
"0,5846472368211499", SGD/lr,0.0936," (Dense;149.000000,softmax);(Dropout;0.100000,);(Dense;2.000000,softmax)",50, [0.53;0.64],3.4880855083465576,9a989176-f913-4a40-ac70-25a9ae8ed1d0
"0,3333333333333333", Adam/lr,0.0341," (Dense;168.000000,relu);(Dropout;0.300000,);(Dense;2.000000,relu)",6, [0.67;0.  ],1.165743112564087,226fd291-7f9a-4ed7-a3a1-530c555d791f
"0,3333333333333333", SGD/lr,0.0044," (Dense;173.000000,softmax);(Dropout;0.500000,);(Dense;2.000000,relu)",6, [0.67;0.  ],1.0236799716949463,07d23d0f-cced-43fb-9fa6-23c644b16d79
"0,3333333333333333", SGD/lr,0.0118," (Dense;156.000000,softmax);(Dropout;0.400000,);(Dense;2.000000,relu)",6, [0.67;0.  ],1.0170741081237793,5f7b9fd8-7efe-4d5f-82b1-9d33933e55a2
"0,5621688902232314", Adam/lr,0.0812," (Dense;50.000000,softmax);(Dropout;0.200000,);(Dense;2.000000,softmax)",12, [0.55;0.57],1.3747045993804932,2d576142-8a6a-4321-a4e8-d7d42668c7d4
"0,3333333333333333", SGD/lr,0.0812," (Dense;98.000000,softmax);(Dropout;0.400000,);(Dense;2.000000,relu)",6, [0.  ;0.67],0.9908509254455566,bbd2f691-6930-4670-b389-1d311112262a
"0,3333333333333333", SGD/lr,0.0547," (Dense;176.000000,relu);(Dropout;0.400000,);(Dense;2.000000,relu)",6, [0.67;0.  ],1.0316596031188965,8947ceae-b55b-4ecb-8cf8-61b937d4374c
"0,6190476190476191", SGD/lr,0.0391," (Dense;130.000000,relu);(Dropout;0.500000,);(Dense;2.000000,softmax)",9, [0.6 ;0.64],1.1165688037872314,4e921b1d-a935-436f-a80b-cc0c2a68b5c2
"0,3333333333333333", Adam/lr,0.0563," (Dense;147.000000,relu);(Dropout;0.500000,);(Dense;2.000000,relu)",7, [0.67;0.  ],1.2910735607147217,c4da121a-fabf-4e1a-bed4-d1e2c450dcde
"0,5770470664087686", Adam/lr,0.0186," (Dense;279.000000,softmax);(Dropout;0.500000,);(Dense;2.000000,softmax)",9, [0.65;0.5 ],1.6053204536437988,5162b1cb-b442-4fe7-b374-c5cafa733444
"0,5874974218588865", Adam/lr,0.055999999999999994," (Dense;185.000000,relu);(Dropout;0.100000,);(Dense;2.000000,softmax)",10, [0.59;0.59],1.5057928562164309,34526afb-82f1-49a1-af38-176dc14c0cce
"0,33886494073871043", Adam/lr,0.0005," (Dense;146.000000,relu);(Dropout;0.400000,);(Dense;2.000000,relu)",15, [0.67;0.01],1.848360538482666,b0c16b0e-1d10-4d5e-80ec-b94a9130dfbb
"0,6207721430768942", SGD/lr,0.0962," (Dense;56.000000,relu);(Dropout;0.400000,);(Dense;2.000000,softmax)",16, [0.6 ;0.65],1.427788019180298,eb315913-eb40-4d0b-8915-1443851df558
"0,3333333333333333", Adam/lr,0.0036," (Dense;260.000000,relu);(Dropout;0.300000,);(Dense;2.000000,relu)",6, [0.67;0.  ],1.3929929733276367,229114fb-0182-42ae-b21a-b1579a553f2c
"0,3333333333333333", SGD/lr,0.0964," (Dense;139.000000,softmax);(Dropout;0.200000,);(Dense;2.000000,relu)",11, [0.  ;0.67],1.4094233512878418,c755403f-43ec-4c56-ac8e-676734f8876d
"0,6359867539624358", Adam/lr,0.0887," (Dense;16.000000,softmax);(Dropout;0.100000,);(Dense;2.000000,softmax)",18, [0.67;0.6 ],1.8913662433624268,d6ec1142-94a8-430e-b0be-0f80411a8b90
"0,6473214564873468", SGD/lr,0.0457," (Dense;139.000000,relu);(Dropout;0.500000,);(Dense;2.000000,softmax)",13, [0.64;0.66],1.6980276107788086,dcc28861-c787-434d-8871-67d1d3508e86
"0,3333333333333333", Adam/lr,0.0612," (Dense;12.000000,relu);(Dropout;0.200000,);(Dense;2.000000,relu)",7, [0.67;0.  ],1.230400800704956,2575270f-3aea-4d41-afac-56c1fe6bcb04
"0,5200186507038584", SGD/lr,0.0748," (Dense;275.000000,softmax);(Dropout;0.200000,);(Dense;2.000000,softmax)",50, [0.38;0.66],4.607238292694092,d5ed98e4-07c7-4ac1-82bf-1609d4e373fa
"0,5682539682539682", Adam/lr,0.0154," (Dense;200.000000,relu);(Dropout;0.300000,);(Dense;2.000000,softmax)",12, [0.51;0.62],1.7093558311462402,dad23929-82d7-47e0-a8bb-ad6710fba350
"0,3333333333333333", Adam/lr,0.0012," (Dense;216.000000,softmax);(Dropout;0.400000,);(Dense;2.000000,relu)",9, [0.67;0.  ],1.669363260269165,0441de7d-7eb8-4fda-9dcf-30e100e9d6f3
"0,3333333333333333", SGD/lr,0.0759," (Dense;132.000000,softmax);(Dropout;0.100000,);(Dense;2.000000,relu)",6, [0.67;0.  ],1.1677467823028564,16b6f1e7-5f7f-4fef-be22-e8edab42aac1
"0,5061340717532954", SGD/lr,0.0495," (Dense;250.000000,softmax);(Dropout;0.200000,);(Dense;2.000000,softmax)",50, [0.33;0.68],4.294374465942384,c36cb663-0825-4b95-bd19-089179bae5d9
"0,6149614961496149", SGD/lr,0.081," (Dense;62.000000,softmax);(Dropout;0.400000,);(Dense;2.000000,softmax)",40, [0.61;0.62],2.709053039550781,eb63ce79-cb42-4dde-9230-c7901f2caa14
"0,3333333333333333", Adam/lr,0.08," (Dense;45.000000,softmax);(Dropout;0.200000,);(Dense;2.000000,relu)",6, [0.67;0.  ],1.2614178657531738,d804ef89-e4f4-46fb-8335-d3e20963b3ee
"0,39238045085370543", SGD/lr,0.0761," (Dense;120.000000,relu);(Dropout;0.300000,);(Dense;2.000000,relu)",6, [0.56;0.23],1.1826677322387695,ac8afa97-9617-49be-bc87-81ebb530ba26
"0,3333333333333333", Adam/lr,0.0995," (Dense;176.000000,softmax);(Dropout;0.300000,);(Dense;2.000000,relu)",6, [0.67;0.  ],1.4509680271148682,cdd5741c-07a7-470b-9b03-a7a6767247e2
"0,5930057280675308", Adam/lr,0.0248," (Dense;299.000000,softmax);(Dropout;0.200000,);(Dense;2.000000,softmax)",7, [0.56;0.62],1.6208486557006836,1fbcbe15-68ca-406f-8ce5-e9d73634b52d
"0,3333333333333333", SGD/lr,0.0156," (Dense;195.000000,relu);(Dropout;0.300000,);(Dense;2.000000,relu)",20, [0.67;0.  ],2.1151976585388184,1f551792-ff0e-473b-bbe5-a7943650c2ca
"0,3333333333333333", Adam/lr,0.0608," (Dense;65.000000,relu);(Dropout;0.300000,);(Dense;2.000000,relu)",6, [0.67;0.  ],1.316920280456543,d178c3ff-205d-4503-a3cf-df166146e215
"0,3333333333333333", SGD/lr,0.0892," (Dense;92.000000,softmax);(Dropout;0.200000,);(Dense;2.000000,relu)",9, [0.67;0.  ],1.45062255859375,f8187370-5b9c-4902-8823-6d740c462766
"0,3333333333333333", SGD/lr,0.0604," (Dense;93.000000,relu);(Dropout;0.400000,);(Dense;2.000000,relu)",6, [0.67;0.  ],0.8231639862060547,696df5cc-aa2c-4b00-9ce1-b867e4c1f8c7
"0,5941782108770259", Adam/lr,0.083," (Dense;99.000000,softmax);(Dropout;0.500000,);(Dense;2.000000,softmax)",13, [0.58;0.61],1.6149153709411619,464992f2-015d-4ec5-81af-1e579bfd17eb
"0,3333333333333333", SGD/lr,0.077," (Dense;212.000000,softmax);(Dropout;0.300000,);(Dense;2.000000,relu)",11, [0.  ;0.67],1.2794086933135986,639766a1-1c8c-4e8b-8bf4-96868ab5a731
"0,5352270903546782", Adam/lr,0.0591," (Dense;115.000000,softmax);(Dropout;0.400000,);(Dense;2.000000,softmax)",9, [0.61;0.46],1.1645901203155518,607131e1-08a2-49de-9b0a-80f2ef3b0cf1
"0,3333333333333333", SGD/lr,0.0103," (Dense;146.000000,softmax);(Dropout;0.500000,);(Dense;2.000000,relu)",6, [0.67;0.  ],0.909013032913208,6f6b0ad6-64e5-4912-bb9c-81b242aed857
"0,5709798513751628", Adam/lr,0.0428," (Dense;62.000000,softmax);(Dropout;0.500000,);(Dense;2.000000,softmax)",12, [0.51;0.63],1.2711000442504885,10a53752-1a65-423d-bc03-b1fdb7baa386
"0,5242836596968691", SGD/lr,0.0212," (Dense;176.000000,softmax);(Dropout;0.400000,);(Dense;2.000000,softmax)",50, [0.38;0.67],3.5335335731506348,df43a4b7-5169-4dcb-8bf4-1aa074fcf3e1
"0,6247654784240151", SGD/lr,0.0718," (Dense;151.000000,relu);(Dropout;0.100000,);(Dense;2.000000,softmax)",12, [0.62;0.63],1.4734673500061035,2a5a7a0c-e6a2-42f0-b1d7-b696061c23bd
"0,3333333333333333", Adam/lr,0.0974," (Dense;270.000000,softmax);(Dropout;0.300000,);(Dense;2.000000,relu)",12, [0.67;0.  ],1.8050119876861568,c8b457ec-5564-4641-83ed-4c42d818d9b8
"0,6247654784240151", SGD/lr,0.0562," (Dense;92.000000,relu);(Dropout;0.300000,);(Dense;2.000000,softmax)",9, [0.62;0.63],1.0238468647003174,d6322328-63ba-4506-98ad-fefc75de35ca
"0,522026181750212", Adam/lr,0.0516," (Dense;253.000000,softmax);(Dropout;0.500000,);(Dense;2.000000,softmax)",9, [0.4 ;0.64],1.4534237384796145,7617edfd-12f5-4bc3-91a2-70d1d1ff9a61
"0,3333333333333333", Adam/lr,0.0135," (Dense;227.000000,relu);(Dropout;0.500000,);(Dense;2.000000,relu)",6, [0.67;0.  ],1.1933019161224363,0229528e-d33d-45df-8be6-7e49278fd5b3
"0,3333333333333333", SGD/lr,0.0335," (Dense;122.000000,softmax);(Dropout;0.500000,);(Dense;2.000000,relu)",9, [0.67;0.  ],1.153357744216919,7602cda7-1554-49fb-9731-53284d3e6fde
"0,3333333333333333", Adam/lr,0.0246," (Dense;202.000000,relu);(Dropout;0.200000,);(Dense;2.000000,relu)",6, [0.67;0.  ],1.2173681259155271,4a508584-d692-4be5-90b4-8c1f235a893f
"0,3333333333333333", Adam/lr,0.048," (Dense;65.000000,relu);(Dropout;0.500000,);(Dense;2.000000,relu)",6, [0.67;0.  ],1.0773561000823977,42d2b60e-146b-479a-acc3-88ae5d68609d
"0,3333333333333333", Adam/lr,0.0953," (Dense;89.000000,relu);(Dropout;0.300000,);(Dense;2.000000,relu)",13, [0.67;0.  ],1.513679027557373,ac52ffa1-a097-4cd7-9dee-25d90e67f882
"0,3333333333333333", SGD/lr,0.0548," (Dense;148.000000,softmax);(Dropout;0.300000,);(Dense;2.000000,relu)",9, [0.67;0.  ],1.2162361145019531,bb79d50e-2927-4954-a91f-d247ec1b2768
"0,3333333333333333", SGD/lr,0.0511," (Dense;102.000000,softmax);(Dropout;0.300000,);(Dense;2.000000,relu)",9, [0.67;0.  ],1.1550309658050537,ebe38de7-ce26-4913-b72f-b2efc8a92eaa
"0,6239249364269084", Adam/lr,0.0345," (Dense;18.000000,softmax);(Dropout;0.500000,);(Dense;2.000000,softmax)",11, [0.59;0.66],1.238300323486328,91c68483-0819-4798-b18a-1e7c516a7f50
"0,5530029366667534", Adam/lr,0.0887," (Dense;137.000000,softmax);(Dropout;0.500000,);(Dense;2.000000,softmax)",8, [0.47;0.64],1.2838313579559326,38dd0cc0-7798-4471-8f88-8acedf20261b
"0,3333333333333333", Adam/lr,0.0279," (Dense;129.000000,softmax);(Dropout;0.100000,);(Dense;2.000000,relu)",6, [0.67;0.  ],1.203134536743164,391a5890-c911-4020-95f3-389b7a5d3fb1
"0,5639275591175479", Adam/lr,0.0146," (Dense;291.000000,relu);(Dropout;0.100000,);(Dense;2.000000,softmax)",9, [0.67;0.46],1.5803260803222656,63eb21d1-8487-4d8f-805f-470ead444692
"0,59375", Adam/lr,0.0314," (Dense;22.000000,relu);(Dropout;0.200000,);(Dense;2.000000,relu)",11, [0.51;0.67],1.3341059684753418,8a3c4985-8453-4267-b065-9a1e49994379
"0,5278558165540377", Adam/lr,0.0457," (Dense;136.000000,softmax);(Dropout;0.200000,);(Dense;2.000000,softmax)",11, [0.38;0.67],1.5218801498413086,ac4969bf-308e-4760-a6ce-46176e63f721
"0,6101585145781852", SGD/lr,0.0225," (Dense;19.000000,relu);(Dropout;0.100000,);(Dense;2.000000,softmax)",12, [0.58;0.64],1.329530954360962,de0e47de-3cbf-468f-a5fd-c0e5847b6e9a
"0,5284565322023731", Adam/lr,0.0523," (Dense;149.000000,softmax);(Dropout;0.400000,);(Dense;2.000000,softmax)",14, [0.38;0.68],1.8181231021881104,4afe839d-b15e-4e3c-b2a9-b2424a258d3a
"0,584317430325933", Adam/lr,0.013000000000000001," (Dense;288.000000,relu);(Dropout;0.200000,);(Dense;2.000000,softmax)",9, [0.55;0.62],1.5890488624572754,192b850b-4d14-4dcf-b78b-1b2261b34dba
"0,6157540826128722", SGD/lr,0.0896," (Dense;81.000000,softmax);(Dropout;0.200000,);(Dense;2.000000,softmax)",50, [0.56;0.67],3.22586727142334,b79f4104-b466-4fd3-a4fd-a2be73c224b0
"0,3333333333333333", SGD/lr,0.0932," (Dense;292.000000,softmax);(Dropout;0.200000,);(Dense;2.000000,relu)",6, [0.67;0.  ],1.2167959213256836,9f8bb611-9587-4146-93af-3e098bd6bf2d
"0,43221285977469726", Adam/lr,0.036000000000000004," (Dense;264.000000,softmax);(Dropout;0.300000,);(Dense;2.000000,relu)",11, [0.67;0.2 ],1.8804032802581787,f415604b-a314-461c-ba5a-acfe2f310293
"0,4763636363636364", Adam/lr,0.0331," (Dense;211.000000,softmax);(Dropout;0.500000,);(Dense;2.000000,softmax)",8, [0.64;0.31],1.5016751289367676,f32a337f-ff73-40d5-927a-bb4320f018e5
"0,39433838051349573", SGD/lr,0.0647," (Dense;138.000000,relu);(Dropout;0.400000,);(Dense;2.000000,relu)",15, [0.53;0.26],1.6224584579467771,b0e32f68-8cb1-40e0-b915-0e0525728fd0
"0,6379635449402891", SGD/lr,0.0652," (Dense;226.000000,relu);(Dropout;0.300000,);(Dense;2.000000,softmax)",10, [0.61;0.67],1.657357692718506,8e811282-093e-4a5c-bda7-eed0d20d8693
"0,5406978261436884", Adam/lr,0.0126," (Dense;206.000000,relu);(Dropout;0.200000,);(Dense;2.000000,softmax)",8, [0.45;0.63],1.4905998706817627,ea62c4ec-4a22-415c-9396-a7065fdfc317
"0,5354925323040779", SGD/lr,0.0555," (Dense;240.000000,softmax);(Dropout;0.100000,);(Dense;2.000000,softmax)",50, [0.41;0.66],4.172283172607422,97dbd76a-815b-4455-b704-0e6f28f639ee
"0,6394147423895709", SGD/lr,0.0371," (Dense;69.000000,relu);(Dropout;0.400000,);(Dense;2.000000,softmax)",12, [0.61;0.67],1.5985965728759766,a4ab5823-9607-4a07-bca3-453b0ba67ddb
"0,6070751817277285", SGD/lr,0.0499," (Dense;270.000000,relu);(Dropout;0.200000,);(Dense;2.000000,softmax)",9, [0.56;0.65],1.4323294162750244,611422d3-c99f-40fc-9281-dcb95ab42a67
"0,5672809359738367", Adam/lr,0.0848," (Dense;256.000000,relu);(Dropout;0.300000,);(Dense;2.000000,softmax)",6, [0.56;0.58],1.4127447605133057,27588b24-b4ce-4dd4-9f75-267720e1b0b9
"0,5656565656565656", Adam/lr,0.0612," (Dense;87.000000,relu);(Dropout;0.200000,);(Dense;2.000000,softmax)",7, [0.52;0.61],1.3008315563201904,3f224419-7478-4bce-bfe9-ddb5bed1375f
"0,34434915063412697", Adam/lr,0.0747," (Dense;206.000000,relu);(Dropout;0.100000,);(Dense;2.000000,relu)",9, [0.67;0.02],1.7878913879394531,9e37c2ac-3958-484d-ba7b-f67dec514584
"0,3333333333333333", Adam/lr,0.0249," (Dense;226.000000,softmax);(Dropout;0.400000,);(Dense;2.000000,relu)",6, [0.67;0.  ],1.168020248413086,f469f032-ffae-4b82-968f-981c9897e28a
"0,5908487347441852", Adam/lr,0.0036," (Dense;299.000000,softmax);(Dropout;0.100000,);(Dense;2.000000,softmax)",8, [0.54;0.64],1.676347732543945,2df6aab4-4654-48ef-a666-a67611f0e558
"0,5342834698687016", SGD/lr,0.0582," (Dense;273.000000,softmax);(Dropout;0.300000,);(Dense;2.000000,softmax)",50, [0.38;0.69],4.3366003036499015,d3948540-da82-4178-b368-cab632543c67
"0,36712383224011125", Adam/lr,0.0083," (Dense;98.000000,relu);(Dropout;0.200000,);(Dense;2.000000,relu)",7, [0.66;0.07],1.0880932807922363,902a96e9-805c-4570-9255-e7bf896c64b3
"0,3333333333333333", SGD/lr,0.0764," (Dense;250.000000,relu);(Dropout;0.400000,);(Dense;2.000000,relu)",14, [0.67;0.  ],1.5097703933715818,69686710-8d25-4c2e-bc81-8e1175e1a7c8
"0,33375711101634226", Adam/lr,0.0405," (Dense;282.000000,relu);(Dropout;0.300000,);(Dense;2.000000,relu)",9, [0.02;0.65],1.4734227657318115,1231fdb2-7d0a-49c4-81f6-90ec70a85425
"0,6298519407763106", SGD/lr,0.0596," (Dense;268.000000,relu);(Dropout;0.200000,);(Dense;2.000000,softmax)",10, [0.62;0.64],1.4742488861083984,e282e408-8673-449a-b43d-4cde3edfeba5
"0,5436102053078943", Adam/lr,0.0042," (Dense;61.000000,relu);(Dropout;0.100000,);(Dense;2.000000,relu)",6, [0.67;0.42],1.0445706844329834,7ee366d4-6099-49f6-a3a1-44c117e5d8c2
"0,5438764134416308", Adam/lr,0.1," (Dense;262.000000,relu);(Dropout;0.100000,);(Dense;2.000000,softmax)",8, [0.48;0.61],1.3341169357299805,4b07a369-335b-46ce-80a4-00e33f582445
"0,3333333333333333", SGD/lr,0.0811," (Dense;46.000000,softmax);(Dropout;0.500000,);(Dense;2.000000,relu)",9, [0.67;0.  ],1.060002326965332,e24729a6-0b42-4ab9-b752-a64bbb540fab
"0,5975775748130907", Adam/lr,0.0454," (Dense;35.000000,softmax);(Dropout;0.300000,);(Dense;2.000000,softmax)",13, [0.51;0.69],1.3562068939208984,ce15a07b-c48b-4894-b0c0-00bda3aeeeac
"0,3333333333333333", Adam/lr,0.0292," (Dense;264.000000,relu);(Dropout;0.500000,);(Dense;2.000000,relu)",8, [0.67;0.  ],1.4093029499053955,77ce885f-c8c8-434b-a7cc-48cf0d0c4219
"0,5710848415106183", SGD/lr,0.0629," (Dense;75.000000,relu);(Dropout;0.200000,);(Dense;2.000000,relu)",12, [0.48;0.66],1.2387795448303225,65c68446-21a9-486b-bc81-8941f9c0d738
"0,3333333333333333", Adam/lr,0.0109," (Dense;210.000000,relu);(Dropout;0.200000,);(Dense;2.000000,relu)",6, [0.67;0.  ],1.2184207439422607,2c14893d-1f51-4183-9548-89455e5352ae
"0,5508564233372926", Adam/lr,0.0689," (Dense;193.000000,softmax);(Dropout;0.400000,);(Dense;2.000000,softmax)",13, [0.46;0.64],1.7074790000915527,9b16d741-e093-4929-ba61-112278233d2b
"0,6323436831104732", Adam/lr,0.0247," (Dense;203.000000,relu);(Dropout;0.500000,);(Dense;2.000000,softmax)",8, [0.6 ;0.66],1.6148672103881836,68ab20ca-9191-46c0-a8ad-de96efa0db85
"0,5066088121669766", Adam/lr,0.0844," (Dense;275.000000,relu);(Dropout;0.200000,);(Dense;2.000000,softmax)",6, [0.53;0.49],1.2492334842681885,41ae4fb1-7614-4c2d-8b97-5be818ef0093
"0,4851111301810693", SGD/lr,0.0549," (Dense;293.000000,softmax);(Dropout;0.200000,);(Dense;2.000000,softmax)",50, [0.3 ;0.67],4.3356688022613525,ecefe87c-1b2c-419f-995e-70d6dbba2258
"0,6364980978822881", SGD/lr,0.0672," (Dense;287.000000,relu);(Dropout;0.500000,);(Dense;2.000000,softmax)",13, [0.62;0.66],1.8071157932281492,7d5ef8e4-428b-436f-8ac8-880aa332d7c2
"0,5694726039398263", SGD/lr,0.0006," (Dense;255.000000,softmax);(Dropout;0.200000,);(Dense;2.000000,softmax)",50, [0.55;0.58],4.1968255043029785,b6a133d5-0754-47f8-b045-6b412451db2a
"0,3333333333333333", Adam/lr,0.0618," (Dense;16.000000,relu);(Dropout;0.100000,);(Dense;2.000000,relu)",12, [0.67;0.  ],1.3790881633758545,50be4caf-673a-4bc7-93e2-a1ca9199d5c0
"0,6269754342043499", SGD/lr,0.0041," (Dense;138.000000,relu);(Dropout;0.400000,);(Dense;2.000000,softmax)",30, [0.61;0.64],2.354772090911865,24211dc0-a937-4f1d-94c8-cc5232092c3d
"0,6219376953321908", Adam/lr,0.0442," (Dense;235.000000,softmax);(Dropout;0.500000,);(Dense;2.000000,softmax)",14, [0.59;0.66],1.9267613887786863,1fa1ad7c-7fd2-4a72-9121-3b7f28fd69ba
"0,34201868666929863", SGD/lr,0.0528," (Dense;62.000000,relu);(Dropout;0.300000,);(Dense;2.000000,relu)",6, [0.66;0.02],1.019916534423828,09d83d2f-8bea-426c-b262-e8f6826391b6
"0,3333333333333333", SGD/lr,0.0991," (Dense;208.000000,relu);(Dropout;0.300000,);(Dense;2.000000,relu)",6, [0.67;0.  ],1.115265130996704,4baeef32-aaff-43c8-93f2-74c87b74d731
"0,5767354784579647", Adam/lr,0.0234," (Dense;32.000000,softmax);(Dropout;0.500000,);(Dense;2.000000,softmax)",6, [0.56;0.59],1.1314537525177002,ab0d7565-9d01-4434-89f8-724f81bc5416
"0,5002228905450459", Adam/lr,0.0915," (Dense;162.000000,relu);(Dropout;0.400000,);(Dense;2.000000,softmax)",8, [0.47;0.53],1.3696634769439695,703a6991-755f-48db-af9f-16e8f1c51cac
"0,3333333333333333", SGD/lr,0.0788," (Dense;221.000000,relu);(Dropout;0.400000,);(Dense;2.000000,relu)",6, [0.67;0.  ],1.1670246124267578,613a1983-fae6-4a6c-86b5-355fb25b76b4
"0,3333333333333333", SGD/lr,0.0104," (Dense;99.000000,relu);(Dropout;0.500000,);(Dense;2.000000,relu)",7, [0.67;0.  ],1.1784193515777588,7c491f82-83f1-48ee-a76f-99cebfea8c0d
"0,6", Adam/lr,0.0315," (Dense;238.000000,relu);(Dropout;0.200000,);(Dense;2.000000,softmax)",12, [0.6;0.6],1.8135483264923096,bac74246-ee66-4ee2-8cbf-9c740b60d898
"0,6000980891479448", SGD/lr,0.0018," (Dense;64.000000,relu);(Dropout;0.300000,);(Dense;2.000000,softmax)",49, [0.57;0.63],3.0445029735565186,331294d2-d138-4c8f-953e-b86b30aa6c34
"0,3333333333333333", Adam/lr,0.0919," (Dense;216.000000,relu);(Dropout;0.300000,);(Dense;2.000000,relu)",6, [0.67;0.  ],1.3882970809936523,99d7fa76-e6eb-4a51-b156-2a7d1048a4bf
"0,5523265739704459", Adam/lr,0.0763," (Dense;135.000000,relu);(Dropout;0.200000,);(Dense;2.000000,softmax)",8, [0.5;0.6],1.394157648086548,7216ba51-7eff-47c9-b1fb-a8c4e77a6148
"0,3333333333333333", Adam/lr,0.0686," (Dense;175.000000,relu);(Dropout;0.500000,);(Dense;2.000000,relu)",13, [0.67;0.  ],1.8710010051727293,37dcea93-3326-4bc4-affc-4db936b71c8d
"0,6175523349436394", Adam/lr,0.0182," (Dense;90.000000,softmax);(Dropout;0.200000,);(Dense;2.000000,softmax)",9, [0.65;0.59],1.4303019046783447,d5657062-d399-4b33-8e1a-9139add022c4
"0,3333333333333333", SGD/lr,0.0311," (Dense;141.000000,relu);(Dropout;0.500000,);(Dense;2.000000,relu)",6, [0.67;0.  ],1.1918976306915283,d7fdb211-e411-4e98-9ebd-7972c71a8f28
"0,6124394436630723", Adam/lr,0.0201," (Dense;10.000000,relu);(Dropout;0.200000,);(Dense;2.000000,softmax)",13, [0.61;0.62],1.519296407699585,85212a84-8dfe-453d-905d-07d7ea8ce637
"0,6098401357959008", SGD/lr,0.0966," (Dense;90.000000,softmax);(Dropout;0.300000,);(Dense;2.000000,softmax)",49, [0.56;0.65],3.3400592803955083,7cc822f9-960d-4b3a-9bbf-a6e8876642c2
"0,5897435897435898", Adam/lr,0.0684," (Dense;186.000000,relu);(Dropout;0.200000,);(Dense;2.000000,softmax)",7, [0.58;0.6 ],1.426872968673706,3ea25687-2ffd-4da8-8b5e-635f89db71f6
"0,5689401806532516", SGD/lr,0.0125," (Dense;58.000000,softmax);(Dropout;0.200000,);(Dense;2.000000,softmax)",50, [0.48;0.66],3.26388955116272,7fa3b9e8-1fb4-4c62-aa71-fe1f48488a9b
"0,3333333333333333", SGD/lr,0.0876," (Dense;124.000000,relu);(Dropout;0.100000,);(Dense;2.000000,relu)",12, [0.  ;0.67],1.199563980102539,64ab64ad-29d8-4625-ac14-44723843b318
"0,3333333333333333", Adam/lr,0.0318," (Dense;279.000000,softmax);(Dropout;0.300000,);(Dense;2.000000,relu)",6, [0.67;0.  ],1.2298789024353027,bf7412ac-7f2e-459d-9184-9b0e349632b2
"0,5994108983799704", SGD/lr,0.0548," (Dense;170.000000,softmax);(Dropout;0.300000,);(Dense;2.000000,softmax)",50, [0.51;0.68],3.718333005905152,c2782edd-1c9f-4413-b18d-d48092948c32
"0,3333333333333333", SGD/lr,0.0493," (Dense;172.000000,relu);(Dropout;0.200000,);(Dense;2.000000,relu)",6, [0.67;0.  ],0.9094269275665284,f5ff5334-e136-4809-aed4-b70abd0ac74d
"0,35848591063795815", SGD/lr,0.0207," (Dense;101.000000,relu);(Dropout;0.300000,);(Dense;2.000000,relu)",6, [0.6 ;0.12],0.8784759044647217,c0a29696-e67c-458e-9d76-a8743b0321d4
"0,6323874186469607", Adam/lr,0.0012," (Dense;296.000000,softmax);(Dropout;0.200000,);(Dense;2.000000,softmax)",16, [0.63;0.64],2.413822889328003,e1f42afa-6948-4ff1-bae8-aeb61992b867
